Date,Label,sentiment,risk_score_normalized,num_active_themes,geopolitical_conflict,economy,technology,energy,disaster,government_policy
2011-05-03,1,0.006575757575757585,57.7344129111552,4,1,0,1,1,0,1
2011-05-04,0,0.02884920634920635,67.61300551596331,5,1,1,1,1,0,1
2011-05-05,0,0.020269585486976785,55.994007026671866,5,1,0,1,1,1,1
2011-05-06,1,0.04597813451980119,52.726599965013236,3,1,0,1,0,0,1
2011-05-09,1,0.011500000000000002,57.10857033833066,5,1,0,1,1,1,1
2011-05-10,1,0.011209315375982038,19.017259457501215,3,1,0,0,1,0,1
2011-05-11,0,0.04671717171717172,65.34209103742853,6,1,1,1,1,1,1
2011-05-12,1,0.01787646876932591,30.87932143921501,4,1,1,0,1,0,1
2011-05-13,0,0.0011920677361853865,32.99981177438033,5,1,1,0,1,1,1
2011-05-16,0,0.04262133530426214,65.86264802420567,6,1,1,1,1,1,1
2011-05-17,0,0.04630394857667586,27.266354089361844,5,1,1,0,1,1,1
2011-05-18,1,0.009556277056277051,31.936769415872867,5,1,1,0,1,1,1
2011-05-19,1,0.04612357339630067,14.579860323753682,4,1,0,0,1,1,1
2011-05-20,0,0.05260750360750362,64.59346411222127,5,1,1,1,1,0,1
2011-05-23,0,-0.08150432900432901,81.63829804541592,4,1,1,1,0,0,1
2011-05-24,0,0.15873241341991343,51.1056052954431,5,1,1,1,1,0,1
2011-05-25,1,0.030439042939042944,16.573272923951826,4,1,0,0,1,1,1
2011-05-26,1,0.043275905775905774,53.07003752225332,4,1,0,1,1,0,1
2011-05-27,1,-0.01285103785103785,72.91286402601781,6,1,1,1,1,1,1
2011-05-31,1,-0.059917252886002886,28.057032612883496,3,1,0,0,1,0,1
2011-06-01,0,0.02714695027195029,67.82935236309484,6,1,1,1,1,1,1
2011-06-02,0,-0.0411323051948052,63.79783022014306,4,1,0,1,0,1,1
2011-06-03,0,-0.027134439634439633,74.72820132070555,4,1,1,1,0,0,1
2011-06-06,0,0.06510842552509218,24.87641443568461,4,1,1,0,1,0,1
2011-06-07,0,0.08507142857142856,22.339232852926628,4,1,1,0,1,0,1
2011-06-08,0,0.060408110408110394,63.60205235603921,6,1,1,1,1,1,1
2011-06-09,1,-0.010573593073593074,72.62341404037842,6,1,1,1,1,1,1
2011-06-10,0,0.10943497474747477,6.533349429879082,3,1,0,0,1,0,1
2011-06-13,1,0.08656759906759906,9.439659882586044,4,1,0,0,1,1,1
2011-06-14,1,0.030616883116883115,29.26008887363867,5,1,1,0,1,1,1
2011-06-15,0,0.10340382996632996,45.42812806046976,4,1,0,1,1,0,1
2011-06-16,1,0.04775533108866443,14.372473411324751,3,1,0,0,0,1,1
2011-06-17,1,0.03236418236418237,67.16627250749093,6,1,1,1,1,1,1
2011-06-20,1,0.023836344814605677,68.2501110623074,6,1,1,1,1,1,1
2011-06-21,1,0.04989538239538239,64.93815894463847,4,1,1,1,0,0,1
2011-06-22,0,0.055434782608695665,26.10587818864249,5,1,1,0,1,1,1
2011-06-23,0,0.03624618275781066,66.67289283509838,6,1,1,1,1,1,1
2011-06-24,0,0.09162958954625623,8.79631033318535,3,1,0,0,1,0,1
2011-06-27,1,-0.009369334369334369,72.47035976301198,5,1,1,1,1,0,1
2011-06-28,1,0.08264282014282011,60.7761500653902,6,1,1,1,1,1,1
2011-06-29,1,0.017914438502673793,69.0027509128638,5,1,1,1,1,0,1
2011-06-30,1,0.013699494949494956,56.82902732246903,5,1,0,1,1,1,1
2011-07-01,1,0.031904761904761894,29.09640696997686,3,1,1,0,0,0,1
2011-07-05,0,-0.058513708513708525,40.5880686881266,5,1,1,0,1,1,1
2011-07-06,1,0.022461256692025918,68.42487676520193,5,1,1,1,1,0,1
2011-07-07,1,0.06119318181818182,63.50227434577894,6,1,1,1,1,1,1
2011-07-08,0,0.06979553184910327,62.40896568794668,5,1,1,1,0,1,1
2011-07-11,0,-0.039473878394332945,76.29647222115594,6,1,1,1,1,1,1
2011-07-12,0,0.032833436404864975,67.10663304809239,5,1,1,1,1,0,1
2011-07-13,1,0.09718395131438609,58.92805686441582,4,1,1,1,0,0,1
2011-07-14,0,0.04716666666666667,52.5755444416261,5,1,0,1,1,1,1
2011-07-15,1,-0.020951943679216406,35.81418683614494,5,1,1,0,1,1,1
2011-07-18,0,-0.01772266313932981,60.822600864907905,3,1,0,1,0,0,1
2011-07-19,1,0.04981795981795981,64.9479989039407,5,1,1,1,1,0,1
2011-07-20,0,0.050931938431938426,64.80641870098164,6,1,1,1,1,1,1
2011-07-21,1,0.07148989898989898,49.484203076782,4,1,0,1,1,0,1
2011-07-22,0,0.08599764930410092,47.64035238863618,3,1,0,1,0,0,1
2011-07-25,0,0.07340121999212909,49.241285293603745,3,1,0,1,0,0,1
2011-07-26,0,0.03818221901555235,53.717415484712674,4,1,0,1,1,0,1
2011-07-27,0,0.03159371492704826,67.26419443772727,4,1,1,1,0,0,1
2011-07-28,0,-0.0012820512820512818,20.604839510195518,4,1,0,0,1,1,1
2011-07-29,0,0.10488505747126438,57.94929106135789,5,1,1,1,1,0,1
2011-08-01,0,-0.09219028520499109,82.9964209292099,6,1,1,1,1,1,1
2011-08-02,0,0.060241477272727266,63.62323045841137,6,1,1,1,1,1,1
2011-08-03,1,-0.06262626262626264,66.52958720124947,3,1,0,1,0,0,1
2011-08-04,0,0.05614282358468405,64.14414550447279,6,1,1,1,1,1,1
2011-08-05,1,0.0320036075036075,67.21209947517373,5,1,1,1,1,0,1
2011-08-08,0,0.007351641414141416,70.34522098979707,5,1,1,1,1,0,1
2011-08-09,1,-0.03744743351886208,76.03892286324694,5,1,1,1,1,0,1
2011-08-10,0,-0.024137931034482762,74.34736250528586,6,1,1,1,1,1,1
2011-08-11,1,0.03820075757575757,66.42447774350585,4,1,1,1,0,0,1
2011-08-12,1,0.08311044114615543,22.588462949614712,4,1,1,0,1,0,1
2011-08-15,1,-0.011106601731601731,34.562901134917404,4,1,1,0,1,0,1
2011-08-16,0,-0.02749999999999999,74.77466191707643,5,1,1,1,1,0,1
2011-08-17,1,-0.04336820586820587,76.79141859375349,6,1,1,1,1,1,1
2011-08-18,0,0.10407596371882086,58.052122171620155,5,1,1,1,0,1,1
2011-08-19,0,-0.04377569344236012,38.71495268856274,5,1,1,0,1,1,1
2011-08-22,1,0.0020259740259740287,20.184408732955347,2,1,0,0,0,0,1
2011-08-23,1,0.05663082437275987,25.953868236585205,4,1,1,0,1,0,1
2011-08-24,1,0.06406633906633906,63.137112769763945,6,1,1,1,1,1,1
2011-08-25,0,0.009836265884652978,57.32002126814651,5,1,0,1,1,1,1
2011-08-26,1,0.0749675324675325,61.75163448959775,4,1,1,1,0,0,1
2011-08-29,1,0.08903318903318905,21.835716139757455,5,1,1,0,1,1,1
2011-08-30,1,0.019925474254742552,68.74715996492007,5,1,1,1,1,0,1
2011-08-31,1,0.05134865134865134,52.04403851088616,4,1,0,1,1,0,1
2011-09-01,0,0.04453067257945306,65.61998236119678,6,1,1,1,1,1,1
2011-09-02,0,0.005338280766852185,70.60110741840177,5,1,1,1,1,0,1
2011-09-06,0,0.003929924242424237,70.78010134168284,5,1,1,1,0,1,1
2011-09-07,1,-0.03304968287526427,37.351739127750434,4,1,1,0,1,0,1
2011-09-08,0,-0.05117368742368744,39.65519469700258,5,1,1,0,1,1,1
2011-09-09,0,-0.017519841269841265,35.37798658095318,5,1,1,0,1,1,1
2011-09-12,1,0.05858150470219435,63.83420331775843,5,1,1,1,1,0,1
2011-09-13,1,0.008043197936814966,32.129072971918234,5,1,1,0,1,1,1
2011-09-14,1,-0.010124029409743707,72.56627711335655,5,1,1,1,1,0,1
2011-09-15,1,-0.009142561983471067,34.31328310574637,3,1,1,0,0,0,1
2011-09-16,1,0.03901249335459862,66.32131084705442,5,1,1,1,1,0,1
2011-09-19,0,0.039994282447112624,66.19653116346184,6,1,1,1,1,1,1
2011-09-20,1,0.1305888555888556,54.68248781339414,6,1,1,1,1,1,1
2011-09-21,0,-0.006501236858379716,72.10584125016811,6,1,1,1,1,1,1
2011-09-22,0,-0.0016564685314685355,71.49009937289459,5,1,1,1,1,0,1
2011-09-23,1,-0.017741935483870954,73.53446866978689,5,1,1,1,1,0,1
2011-09-26,1,0.07929642042545268,61.20145800687295,4,1,1,1,0,0,1
2011-09-27,1,0.0552063492063492,64.26316595144266,5,1,1,1,1,0,1
2011-09-28,0,-0.07825520833333333,43.09709849902792,5,1,1,0,1,1,1
2011-09-29,1,0.03821699134199135,28.29415932030671,5,1,1,0,1,1,1
2011-09-30,0,0.11824658545588773,18.122863358968978,4,1,1,0,0,1,1
2011-10-03,0,0.06478354978354978,63.04595945888985,4,1,1,1,0,0,1
2011-10-04,1,0.017339127886002885,18.23819593834604,2,1,0,0,0,0,1
2011-10-05,1,0.0052951677951678,19.7689132184572,3,1,0,0,1,0,1
2011-10-06,1,-0.025876715876715882,36.44009674006931,5,1,1,0,1,1,1
2011-10-07,0,0.0068644781144781165,70.40713661185212,6,1,1,1,1,1,1
2011-10-10,1,0.05472445543874116,26.196156640694916,5,1,1,0,1,1,1
2011-10-11,0,0.028120691037357703,54.996177173093244,5,1,0,1,1,1,1
2011-10-12,1,-0.03347242263908931,24.696048491111117,4,1,0,0,1,1,1
2011-10-13,0,0.03494456762749445,28.710065342067594,5,1,1,0,1,1,1
2011-10-14,1,-0.05178233225108226,39.732549914698176,5,1,1,0,1,1,1
2011-10-17,0,-0.03545454545454545,63.076219978894535,3,1,0,1,0,0,1
2011-10-18,1,0.004136762360446575,32.62555821392251,3,1,1,0,0,0,1
2011-10-19,0,-0.034438984438984445,37.528311276348816,3,1,1,0,0,0,1
2011-10-20,1,0.01953316953316953,30.6687644074694,3,1,1,0,0,0,1
2011-10-21,1,0.06776695526695527,49.957367571400994,3,1,0,1,0,0,1
2011-10-24,1,0.06734457671957671,62.720467830202885,6,1,1,1,1,1,1
2011-10-25,0,-0.038538284632034625,38.04930848943655,4,1,1,0,0,1,1
2011-10-26,1,0.06916384340297384,49.77983121358684,5,1,0,1,1,1,1
2011-10-27,1,0.05940587190587189,25.601175834748304,3,1,1,0,0,0,1
2011-10-28,1,0.0022486772486772478,32.86552285056267,4,1,1,0,0,1,1
2011-10-31,0,0.08872463320992735,60.00318699626553,6,1,1,1,1,1,1
2011-11-01,0,0.15496089931573803,51.58494280303225,4,1,1,1,0,0,1
2011-11-02,1,-0.08917112299465241,44.484447765737535,4,1,1,0,1,0,1
2011-11-03,1,0.09002574002574001,59.837823887187284,4,1,1,1,0,0,1
2011-11-04,0,0.054899804496578684,64.30212600119653,5,1,1,1,1,0,1
2011-11-07,1,-0.03127480158730158,75.25441724465098,5,1,1,1,1,0,1
2011-11-08,1,0.004400639043496184,19.882602620233115,4,1,0,0,1,1,1
2011-11-09,0,-0.005893521682995361,33.90034897991011,5,1,1,0,1,1,1
2011-11-10,1,0.02251082251082251,30.290322031980608,5,1,1,0,1,1,1
2011-11-11,1,0.052129329004329004,64.65423732323072,6,1,1,1,1,1,1
2011-11-14,0,-0.0009438131313131241,71.39952501632455,5,1,1,1,0,1,1
2011-11-15,1,-0.04487866469573787,76.98338912593412,5,1,1,1,1,0,1
2011-11-16,0,-0.009417175961293607,72.47644015110424,4,1,1,1,1,0,0
2011-11-17,0,-0.00644963144963145,72.09928250285222,6,1,1,1,1,1,1
2011-11-18,1,0.022085722085722084,68.47260502956128,6,1,1,1,1,1,1
2011-11-21,0,-0.0300084175084175,36.96521198756351,4,1,1,0,1,0,1
2011-11-22,0,-0.003341750841750843,71.70428895296284,5,1,1,1,1,0,1
2011-11-23,0,-0.054371031746031764,65.48039536863183,5,1,0,1,1,1,1
2011-11-25,0,0.08688475665748391,60.23702460539542,5,1,1,1,1,0,1
2011-11-28,1,0.16110015246807702,38.09526103116968,4,1,0,1,1,0,1
2011-11-29,1,0.03577235772357723,28.60485803526631,5,1,1,0,1,1,1
2011-11-30,1,0.08918554849405912,21.816352138400482,5,1,1,0,1,1,1
2011-12-01,0,0.015564466979561317,69.30141862606345,6,1,1,1,1,1,1
2011-12-02,0,0.01698061698061696,18.28376058932825,4,1,0,0,1,1,1
2011-12-05,1,0.03972175226207484,66.23116816494998,5,1,1,1,1,0,1
2011-12-06,1,0.05871212121212121,51.1081843170344,4,1,0,1,1,0,1
2011-12-07,1,-0.0377020202020202,76.0712793500052,6,1,1,1,1,1,1
2011-12-08,0,0.1118961038961039,57.058227836868284,6,1,1,1,1,1,1
2011-12-09,1,-0.0008813787222878112,33.26333476012864,4,1,1,0,1,0,1
2011-12-12,0,0.02636606590688223,67.92859822428696,5,1,1,1,1,0,1
2011-12-13,0,-0.005536616161616173,71.98324356982437,6,1,1,1,1,1,1
2011-12-14,0,0.00018351214003386535,71.25624853083788,6,1,1,1,1,1,1
2011-12-15,1,0.0351102114260009,28.68901297865848,4,1,1,0,1,0,1
2011-12-16,0,0.002220480668756521,32.86910647187985,4,1,1,0,1,0,1
2011-12-19,0,0.05254515599343187,26.4731329254312,3,1,1,0,0,0,1
2011-12-20,1,0.05092323612060452,64.8075247141397,5,1,1,1,1,0,1
2011-12-21,1,-0.014539542247875582,60.418044712572296,4,1,0,1,1,0,1
2011-12-22,1,0.08869463869463869,60.006999124711214,6,1,1,1,1,1,1
2011-12-23,1,0.033331228956228955,67.04336650996568,5,1,1,1,1,0,1
2011-12-27,0,-0.08237361297706126,43.62052377668569,3,1,1,0,1,0,0
2011-12-28,0,-0.0491421568627451,77.5252541839745,5,1,1,1,1,0,1
2011-12-29,1,0.048624401913875556,65.09969317184063,6,1,1,1,1,1,1
2011-12-30,0,-0.04663547237076649,64.49725076189615,4,1,0,1,1,0,1
2012-01-03,1,0.036856060606060594,66.59538090762332,5,1,1,1,1,0,1
2012-01-04,1,0.06382001836547292,25.040163492321625,4,1,1,0,1,0,1
2012-01-05,0,-0.028382954913567154,36.75862514541637,5,1,1,0,1,1,1
2012-01-06,0,0.06407970684286474,63.13541380311427,5,1,1,1,1,0,1
2012-01-09,1,-0.08315675552517657,81.84831184573565,5,1,1,1,1,0,1
2012-01-10,1,0.10500844683771515,57.9336089905121,5,1,1,1,1,0,1
2012-01-11,0,-0.008492063492063493,72.35886373670095,6,1,1,1,1,1,1
2012-01-12,1,0.07878787878787878,61.266090691340466,4,1,1,1,0,0,1
2012-01-13,0,0.024926470588235293,17.273888808727577,3,1,0,0,1,0,1
2012-01-17,1,0.07910353535353537,23.097717371771783,5,1,1,0,1,1,1
2012-01-18,1,0.06072029822029822,63.56237510078828,4,1,1,1,0,0,1
2012-01-19,1,-0.06434070434070434,79.45690117397123,5,1,1,1,1,0,1
2012-01-20,1,-0.015555555555555555,22.41891888893901,3,1,0,0,1,0,1
2012-01-23,0,-0.03870701058201057,76.1990077822978,5,1,1,1,1,0,1
2012-01-24,0,-0.013804713804713799,73.03407069316953,5,1,1,1,1,0,1
2012-01-25,1,0.01909992784992785,68.85208211161044,5,1,1,1,0,1,1
2012-01-26,0,0.013269069431860127,56.883731902414105,5,1,0,1,1,1,1
2012-01-27,0,0.030575232847960116,67.39363758650772,4,1,1,1,0,0,1
2012-01-30,0,-0.05295815295815295,78.01024509394294,6,1,1,1,1,1,1
2012-01-31,0,0.04043244949494949,28.012587474126587,3,1,1,0,1,0,0
2012-02-01,1,-0.010616298116298111,34.50058639700845,4,1,1,0,1,0,1
2012-02-02,0,0.0036514210427253885,70.81549747859543,5,1,1,1,1,0,1
2012-02-03,1,-0.050954545454545454,39.62734302724999,3,1,1,0,0,0,1
2012-02-06,0,-0.023864123864123857,74.31256320639034,6,1,1,1,1,1,1
2012-02-07,1,0.012731131917178423,56.95210063189619,4,1,0,1,1,0,1
2012-02-08,1,0.04913419913419912,14.197227302206608,3,1,0,0,1,0,1
2012-02-09,1,-0.028803418803418808,74.94031886633292,5,1,1,1,1,0,1
2012-02-10,0,0.04776785714285714,65.20855503058961,4,1,1,1,0,0,1
2012-02-13,1,-0.004375180375180368,33.70737663032988,5,1,1,0,1,1,1
2012-02-14,1,-0.0062213039485766765,72.07026340541643,5,1,1,1,1,0,1
2012-02-15,0,0.031770406770406774,67.24173793207268,6,1,1,1,1,1,1
2012-02-16,1,0.03255420054200542,67.14212230223158,5,1,1,1,1,0,1
2012-02-17,1,-0.010199214365881037,34.44757747808129,4,1,1,0,1,0,1
2012-02-21,1,-0.001666666666666662,33.36314029064002,5,1,1,0,1,1,1
2012-02-22,0,-0.05851010101010101,66.00644699934998,5,1,0,1,1,1,1
2012-02-23,1,0.06902376944043612,62.507052201533355,6,1,1,1,1,1,1
2012-02-24,0,0.06657828282828282,62.817859327036196,6,1,1,1,1,1,1
2012-02-27,0,0.007613472386199665,57.60252539407684,4,1,0,1,1,0,1
2012-02-28,1,0.07858585858585858,23.16351107814565,5,1,1,0,1,1,1
2012-02-29,0,-0.026509412304866843,74.64876398226345,5,1,1,1,1,0,1
2012-03-01,1,-0.11689090581136036,73.42630774798255,5,1,0,1,1,1,1
2012-03-02,0,0.041015996198923016,66.06667728787374,4,1,1,1,0,0,1
2012-03-05,0,-0.022729314710446792,36.040080357059516,5,1,1,0,1,1,1
2012-03-06,0,-0.005865800865800863,72.02508103119452,5,1,1,1,1,0,1
2012-03-07,1,0.08706140350877194,60.214573817971306,6,1,1,1,1,1,1
2012-03-08,1,-0.06112391193036355,79.04806556741802,6,1,1,1,1,1,1
2012-03-09,1,0.08115404920282969,60.9653641932006,6,1,1,1,1,1,1
2012-03-12,1,0.0392089093701997,28.16809230789709,4,1,1,0,1,0,1
2012-03-13,1,-0.009834054834054836,72.5294230312729,5,1,1,1,1,0,1
2012-03-14,1,-0.06581709956709957,79.64454242056058,5,1,1,1,0,1,1
2012-03-15,1,0.02812931749101962,54.99508080100411,4,1,0,1,1,0,1
2012-03-16,0,0.04413396257658553,52.96098349332834,4,1,0,1,1,0,1
2012-03-19,1,-0.044296788482835,76.90943604345473,5,1,1,1,1,0,1
2012-03-20,0,0.023538961038961043,68.28790681061366,6,1,1,1,1,1,1
2012-03-21,0,-0.054744816586921846,78.23731964995909,6,1,1,1,1,1,1
2012-03-22,0,-0.05064616755793227,39.58814999011021,4,1,1,0,1,0,1
2012-03-23,1,0.04356060606060607,65.74327217385452,5,1,1,1,1,0,1
2012-03-26,1,0.04950555979967744,26.85944792342598,5,1,1,0,1,1,1
2012-03-27,0,0.010565823065823059,57.22729879350995,4,1,0,1,1,0,1
2012-03-28,0,0.11760281385281385,56.33293819148283,5,1,1,1,1,0,1
2012-03-29,1,-0.1213699494949495,73.99556815013713,5,1,0,1,1,1,1
2012-03-30,1,-0.016672644815501965,73.39856804481059,5,1,1,1,1,0,1
2012-04-02,1,-0.045040521494009875,64.29454178166317,4,1,0,1,0,1,1
2012-04-03,0,0.008037869989089497,70.258005329013,5,1,1,1,0,1,1
2012-04-04,0,-0.03923246066103206,63.55637102935877,4,1,0,1,1,0,1
2012-04-05,0,-0.02546498822814612,74.51602375646205,5,1,1,1,1,0,1
2012-04-09,0,-0.02747252747252747,36.64291511268824,4,1,1,0,1,0,1
2012-04-10,0,0.08235581622678396,60.81262659390929,6,1,1,1,1,1,1
2012-04-11,1,0.05094396344396346,26.676635185964404,5,1,1,0,1,1,1
2012-04-12,1,0.054830866807611,51.60146917854871,5,1,0,1,1,1,1
2012-04-13,0,-0.013656299840510363,34.88695293556585,4,1,1,0,1,0,1
2012-04-16,1,0.0007851957070707091,33.05152284292113,4,1,1,0,0,1,1
2012-04-17,1,-0.043328373015873015,76.78635606988907,6,1,1,1,1,1,1
2012-04-18,0,-0.05010822510822511,26.810362231439733,3,1,0,0,1,0,1
2012-04-19,0,0.004703282828282831,70.68181196325845,4,1,1,1,0,0,1
2012-04-20,1,0.006897018970189705,19.56532725044671,2,1,0,0,0,0,1
2012-04-23,0,0.055780182780182784,64.19023504161314,6,1,1,1,1,1,1
2012-04-24,1,0.10131172839506174,58.40344040453191,4,1,1,1,0,0,1
2012-04-25,1,0.027624633431085042,67.76864161176461,5,1,1,1,1,0,1
2012-04-26,1,0.03098669623059866,67.34134298363726,5,1,1,1,0,1,1
2012-04-27,1,-0.02222222222222222,35.97563185104606,4,1,1,0,0,1,1
2012-04-30,0,0.011425401198128491,57.11805141218337,5,1,0,1,1,1,1
2012-05-01,1,-0.04756577401926241,39.196649886853244,4,1,1,0,0,1,1
2012-05-02,0,0.13032467532467532,54.71606358850426,5,1,1,1,0,1,1
2012-05-03,0,-0.009878787878787884,59.825689939116586,4,1,0,1,1,0,1
2012-05-04,0,0.09497679497679498,21.0803183922199,4,1,1,0,1,0,1
2012-05-07,0,0.009090909090909089,31.995914977700245,5,1,1,0,1,1,1
2012-05-08,0,-0.005278592375366567,71.9504502472533,5,1,1,1,1,0,1
2012-05-09,0,0.10849713349713352,57.49021720623272,4,1,1,1,0,0,1
2012-05-10,1,0.0012518805071996572,32.99220991905432,5,1,1,0,1,1,1
2012-05-11,0,0.02287229437229437,68.37263626662681,6,1,1,1,1,1,1
2012-05-14,0,-0.019306156806156813,35.60501689644301,4,1,1,0,1,0,1
2012-05-15,0,0.06442874692874692,50.381634436233526,4,1,0,1,1,0,1
2012-05-16,0,0.014416112342941614,31.319112615643835,4,1,1,0,1,0,1
2012-05-17,0,0.07276069518716578,62.03211067301033,5,1,1,1,1,0,1
2012-05-18,0,0.08465608465608465,60.52027585486093,4,1,1,1,0,0,1
2012-05-21,1,0.05427849927849927,26.252835074989445,4,1,1,0,0,1,1
2012-05-22,0,0.06827438144511316,62.602295057313114,6,1,1,1,1,1,1
2012-05-23,0,0.040339937839937855,66.1526003733587,4,1,1,1,0,0,1
2012-05-24,1,0.058828671328671325,25.674534671123332,4,1,1,0,1,0,1
2012-05-25,0,0.0701739618406285,24.232614231039086,3,1,1,0,0,0,1
2012-05-29,1,-0.05026994078718216,26.83091535369998,3,1,0,0,0,1,1
2012-05-30,0,-0.005416805416805422,71.96801632097585,5,1,1,1,1,0,1
2012-05-31,0,-0.10423280423280422,46.39869985266606,4,1,1,0,1,0,1
2012-06-01,0,-0.04198806244260791,76.61601039124689,5,1,1,1,1,0,1
2012-06-04,0,0.0080854629241726,70.2519565437635,5,1,1,1,1,0,1
2012-06-05,1,0.07831695331695332,23.197687373875773,4,1,1,0,1,0,1
2012-06-06,1,0.013653198653198653,31.416074508519216,5,1,1,0,1,1,1
2012-06-07,1,0.015264345583494526,31.211307104077328,4,1,1,0,1,0,1
2012-06-08,1,-0.02784992784992785,36.69088050570268,4,1,1,0,0,1,1
2012-06-11,0,0.07324604743083003,61.97042522563967,5,1,1,1,1,0,1
2012-06-12,1,-0.0546340023612751,27.385562198471288,3,1,0,0,0,1,1
2012-06-13,0,0.07953535353535356,61.1710909982348,5,1,1,1,1,0,1
2012-06-14,1,0.03179834054834055,67.2381877113596,5,1,1,1,1,0,1
2012-06-15,1,0.007415966386554618,57.62762725794073,5,1,0,1,1,1,1
2012-06-18,0,0.07145817145817147,62.197653863513224,5,1,1,1,1,0,1
2012-06-19,1,0.01123136123136124,69.85213116540223,5,1,1,1,0,1,1
2012-06-20,0,0.023971861471861488,68.23288768333238,5,1,1,1,0,1,1
2012-06-21,0,0.06970873329568983,62.419997279266845,5,1,1,1,1,0,1
2012-06-22,1,0.06691666666666665,24.64659750328525,4,1,1,0,1,0,1
2012-06-25,0,-0.07855113636363636,68.55354603451859,4,1,0,1,1,0,1
2012-06-26,1,0.0033934583934583976,32.72002782508551,5,1,1,0,1,1,1
2012-06-27,1,0.030448210326259096,29.281526204329356,4,1,1,0,1,0,1
2012-06-28,0,-0.01253968253968254,72.87329257678088,4,1,1,1,0,0,1
2012-06-29,1,0.00275410353535354,70.9295413150015,6,1,1,1,1,1,1
2012-07-02,0,0.07732323232323231,61.45223873864214,4,1,1,1,0,0,1
2012-07-03,1,-0.01711892443599761,73.45528758902212,6,1,1,1,1,1,1
2012-07-05,0,0.09370039682539683,59.37079637968227,5,1,1,1,0,1,1
2012-07-06,0,0.007360898905016557,70.3440444165482,5,1,1,1,1,0,1
2012-07-09,0,0.12862373737373742,54.93224290944694,5,1,1,1,1,0,1
2012-07-10,0,0.03438616938616939,66.90928971683296,5,1,1,1,1,0,1
2012-07-11,0,0.014667508417508412,69.41541684260709,4,1,1,1,0,0,1
2012-07-12,0,0.043455387205387205,27.62838967247597,4,1,1,0,1,0,1
2012-07-13,1,0.042985151049667186,65.81640915890988,5,1,1,1,1,0,1
2012-07-16,0,-0.030820399113082042,75.1966653329735,5,1,1,1,1,0,1
2012-07-17,1,-0.030309370763916214,37.0034613959992,4,1,1,0,1,0,1
2012-07-18,1,-0.0708152958152958,42.15152888836959,4,1,1,0,1,0,1
2012-07-19,1,0.06343511647083076,50.507919088499555,4,1,0,1,1,0,1
2012-07-20,0,-0.0219100185528757,74.06420778636857,4,1,1,1,0,0,1
2012-07-23,0,-0.03060709132137703,75.16955515324167,6,1,1,1,1,1,1
2012-07-24,0,0.09312485759854182,59.44394406809076,5,1,1,1,1,0,1
2012-07-25,1,0.06427341597796143,24.982539292725892,4,1,1,0,0,1,1
2012-07-26,1,0.00039281705948373256,71.22964709288905,5,1,1,1,1,0,1
2012-07-27,1,-0.00065656565656566,71.3630175329098,6,1,1,1,1,1,1
2012-07-30,0,0.03431850012732365,28.78963488014309,5,1,1,0,1,1,1
2012-07-31,0,-0.00029095300834431183,33.188295085790706,5,1,1,0,1,1,1
2012-08-01,0,0.052636660724896006,64.58975841217793,5,1,1,1,1,0,1
2012-08-02,0,0.030202535559678414,67.44100524424826,5,1,1,1,1,0,1
2012-08-03,1,0.09584686147186149,59.09799320691258,5,1,1,1,1,0,1
2012-08-06,1,-0.021641414141414145,35.901814521943685,3,1,1,0,0,0,1
2012-08-07,1,0.08335326953748005,22.557600873362478,4,1,1,0,0,1,1
2012-08-08,1,-0.029827117327117333,62.36100659290926,3,1,0,1,1,0,0
2012-08-09,0,0.08573769611003654,22.254554123768393,4,1,1,0,0,1,1
2012-08-10,1,0.03525167642814702,66.79928880556946,5,1,1,1,0,1,1
2012-08-13,0,0.05168831168831169,26.582032853222426,4,1,1,0,0,1,1
2012-08-14,1,-0.05555555555555555,78.34035985763062,5,1,1,1,0,1,1
2012-08-15,0,-0.09526844070961718,83.38763659135626,5,1,1,1,0,1,1
2012-08-16,1,0.0039102564102564,32.65434580283755,4,1,1,0,1,0,1
2012-08-17,1,-0.0930952380952381,44.98317997244607,4,1,1,0,1,0,1
2012-08-20,0,-0.02796352583586626,36.70531814903182,5,1,1,0,1,1,1
2012-08-21,0,-0.022890946502057613,74.18887802365204,6,1,1,1,1,1,1
2012-08-22,0,-0.014853174603174604,73.16732396282659,5,1,1,1,1,0,1
2012-08-23,0,0.045883251115809265,14.610403887894503,3,1,0,0,0,1,1
2012-08-24,1,0.016322150072150075,69.2051215116653,5,1,1,1,1,0,1
2012-08-27,0,-0.0018185518185518206,33.382444010083574,5,1,1,0,1,1,1
2012-08-28,0,-0.0595816539782057,78.85205355144055,5,1,1,1,1,0,1
2012-08-29,1,0.06078576462297392,63.55405470175951,4,1,1,1,0,0,1
2012-08-30,0,-0.005584490740740747,59.279909748418135,4,1,0,1,1,0,1
2012-08-31,1,0.0844761569180174,60.54314362391309,6,1,1,1,1,1,1
2012-09-04,0,0.1350784632034632,54.11188479704673,4,1,1,1,0,0,1
2012-09-05,1,-0.07731180856180857,42.97719787486155,5,1,1,0,1,1,1
2012-09-06,1,-0.04101071692535107,76.49179546022579,4,1,1,1,0,0,1
2012-09-07,1,0.004270833333333335,32.608518573022735,5,1,1,0,1,1,1
2012-09-10,0,0.05793350168350168,63.91656073266151,5,1,1,1,1,0,1
2012-09-11,1,0.0870121671258035,9.383157867987304,2,1,0,0,0,0,1
2012-09-12,1,0.0220952380952381,55.76197719812136,5,1,0,1,1,1,1
